active_sessions,crc_errors_per_second,buffer_memory_utilization_percent,unplanned_restarts_last_24h,dropped_packets_due_to_buffer_full_last_hour,target
2096,0.025884,95.8,0,53,1
1525,0.010822,60.8,0,46,0
2912,0.011894,81.5,2,38,0
3347,0.012177,52.2,0,38,0
2692,0.011479,60.0,1,17,0
1590,0.004989,70.1,1,7,0
1324,0.005023,90.8,0,36,0
2687,0.002941,9.2,0,17,0
3164,0.001706,33.1,0,26,0
932,0.011795,70.9,2,35,0
4792,0.000978,95.8,2,30,0
2540,0.027773,98.1,0,9,0
4895,0.017527,63.8,1,28,0
1746,0.05364,26.5,0,71,1
540,0.023716,11.9,2,32,0
1629,0.005253,94.6,0,104,0
3065,0.018754,43.4,0,22,0
2467,0.00172,19.5,0,13,0
3386,0.000219,93.4,0,7,0
4763,0.015366,10.5,0,23,0
4431,0.000777,73.0,0,46,0
1404,0.044676,62.5,1,32,0
3134,0.044907,22.3,0,143,1
3788,0.014002,33.9,0,28,0
4073,0.002821,15.0,0,34,0
1285,0.011204,60.4,0,33,0
3362,0.000442,47.7,0,24,0
2207,0.018191,0.4,0,33,0
1940,0.001859,97.6,0,20,0
4420,0.011952,35.0,1,21,0
2847,0.002542,25.8,0,52,0
4777,0.000709,22.2,0,9,0
4364,0.006568,15.9,2,35,0
3233,0.016966,100.0,0,88,1
3520,0.032685,42.5,0,92,1
1565,0.002712,40.6,0,54,0
4209,0.050127,96.1,0,115,1
2311,0.00838,64.2,0,32,0
2904,0.003354,36.9,0,91,0
1643,0.004748,89.8,0,87,0
1789,0.016908,75.0,0,10,0
1671,0.001975,22.8,1,20,0
4641,0.000858,64.4,1,92,0
3379,0.00398,92.2,0,14,0
3641,0.005523,49.6,1,20,0
4911,0.007823,73.4,0,32,0
3123,0.004659,97.1,0,30,0
918,0.015602,69.0,0,78,0
4621,0.000401,10.2,0,31,0
1224,0.005652,24.5,0,13,0
1229,0.004817,59.5,0,0,0
1802,0.010429,27.6,0,21,0
2101,0.033896,95.8,0,29,0
3978,0.023032,47.3,0,74,1
4472,0.071859,57.6,1,19,1
1906,0.003599,70.2,2,25,0
3047,0.000314,52.4,0,74,0
3309,0.001811,38.2,0,34,0
2252,0.005027,7.7,0,30,0
4741,0.003803,59.6,1,79,0
4305,0.001021,86.8,0,81,0
644,0.021714,80.4,0,42,1
2501,0.004127,38.1,1,36,0
4938,0.001308,12.8,2,25,0
2464,0.028429,93.7,0,94,1
1389,0.021754,94.2,0,53,0
3865,0.003596,38.8,0,75,0
1975,0.047606,78.0,1,133,1
4528,0.009469,41.1,0,57,0
4787,0.005572,50.2,0,27,0
882,0.002732,83.6,0,95,0
639,0.004605,8.3,0,9,0
2882,0.008968,53.0,0,23,0
2768,0.052671,34.3,0,57,1
4814,0.002419,34.0,0,25,0
4037,0.043604,71.1,0,48,1
3056,0.021183,2.7,0,64,0
3822,0.047224,68.4,0,103,1
3967,0.009814,28.3,0,81,0
1933,0.048901,74.4,0,108,1
2246,0.020602,14.2,0,14,0
2270,0.031765,82.6,0,90,1
3491,0.006554,64.6,0,73,0
1716,0.02585,97.1,0,16,0
4717,0.012719,91.1,0,54,0
1016,0.001183,28.3,0,18,0
4912,0.001957,2.7,0,35,0
2856,0.03922,75.0,0,54,1
2036,0.01807,60.3,0,16,0
4142,0.007879,2.7,1,72,0
3191,0.036605,22.2,0,183,1
4755,0.009995,58.5,0,17,0
1068,0.005782,91.2,0,29,0
3464,0.011401,90.7,0,37,0
3303,0.001148,15.1,0,34,0
989,0.032514,38.5,0,13,0
892,0.013869,4.3,1,70,0
3558,0.009974,46.9,3,70,0
1081,0.003803,75.3,0,17,0
3631,0.001755,79.0,0,58,0
3629,0.005265,49.9,0,11,0
901,0.010835,9.6,0,14,0
142,0.010043,38.1,0,84,0
3449,0.004823,93.2,1,104,0
1877,0.009501,23.0,0,57,0
3301,0.016807,32.0,1,9,0
449,0.000266,74.7,0,27,0
1667,0.00599,73.4,0,79,0
1229,0.052364,96.6,1,81,1
3059,0.046849,51.2,1,63,1
3887,0.035556,63.3,1,143,1
1880,0.007271,46.7,2,7,0
683,0.088965,100.0,0,137,1
4627,0.000562,76.9,0,22,0
3477,0.006754,83.1,0,12,0
3501,0.000959,13.3,1,15,0
3285,0.001741,79.2,2,22,0
2294,0.004829,43.3,0,36,0
1262,0.001691,2.3,0,16,0
398,0.033156,6.0,0,34,0
3447,0.029335,67.8,0,8,0
2039,0.004096,37.2,0,9,0
888,0.01021,86.8,1,60,0
2989,0.00763,73.4,0,24,0
1477,0.016906,2.2,0,22,0
2049,0.022358,79.2,1,94,1
3372,3e-06,19.2,0,12,0
977,0.014404,42.3,2,16,0
3842,0.013738,62.5,1,92,0
1677,0.028356,94.1,1,64,1
3239,0.023322,45.6,0,58,0
2592,0.023908,80.8,1,116,0
2855,0.033418,88.1,0,134,1
2003,0.009365,41.5,0,60,0
1482,0.056613,50.1,0,25,0
4340,0.00355,70.0,0,78,0
2422,0.003925,3.1,0,42,0
2656,0.002018,89.1,1,20,0
1961,0.022621,77.0,1,24,0
1966,0.013645,24.9,0,18,0
4147,0.001117,98.1,1,20,0
3275,0.040045,17.9,0,27,0
1198,0.013129,91.4,0,1,0
1834,0.019006,32.4,0,9,0
4763,0.000493,76.3,1,13,0
3516,0.007031,45.6,0,115,0
4726,0.011993,73.6,1,68,0
780,0.00783,15.6,2,13,0
2170,0.010986,27.0,0,15,0
4924,0.017031,10.0,0,36,0
1829,0.004689,86.5,1,94,0
2291,0.018883,29.6,1,30,0
767,0.001778,69.4,0,17,0
1712,0.003159,82.0,0,33,0
780,0.010933,100.0,0,61,1
1072,0.004532,10.6,0,22,0
2946,0.004779,89.3,0,56,0
2232,0.016361,19.7,0,22,0
2563,0.010588,73.7,0,15,0
2629,0.00574,72.9,0,23,0
2603,0.010559,0.9,0,36,0
4492,0.000542,22.1,0,18,0
3283,0.001988,49.2,0,15,0
4133,0.00986,42.0,1,58,0
3267,0.0285,100.0,1,174,1
3097,0.014878,36.0,1,10,0
3327,0.005158,93.7,0,15,0
2252,0.012821,45.9,0,45,0
1828,0.01152,96.4,0,26,0
2124,0.054715,86.8,0,146,1
429,0.002422,82.9,1,31,0
2586,0.008022,10.5,0,67,0
1255,0.009207,58.6,1,27,0
1990,0.066061,14.3,0,24,0
4577,0.002246,29.8,0,75,0
2285,0.007407,62.4,0,47,0
2417,0.004249,72.6,0,89,0
3721,0.053111,10.0,0,57,1
4591,0.002641,53.1,0,11,0
2611,0.000488,56.5,0,40,0
549,0.0085,7.9,0,16,0
1454,0.004093,50.1,2,24,0
1393,0.002008,71.4,0,26,0
2565,0.003915,5.3,0,20,0
3202,0.000505,76.0,0,35,0
1949,0.030046,57.6,0,45,0
3275,0.008702,83.3,0,24,0
4381,0.016861,21.8,0,58,0
3299,0.005501,83.3,3,35,0
1333,0.023363,9.5,1,12,0
1537,0.006603,40.4,0,38,0
3452,0.008532,19.9,3,13,0
4130,0.006769,87.6,0,30,0
352,0.013215,70.5,1,43,0
118,0.041406,9.6,1,122,1
2859,0.003169,1.0,0,55,0
322,0.001573,29.1,0,8,0
102,0.009317,14.3,1,32,0
1359,0.02124,69.1,0,57,1
4423,0.001009,66.4,1,21,0
4694,0.005035,94.2,2,23,0
2668,0.007231,95.2,0,15,0
1985,0.017538,65.9,1,27,0
1399,0.000792,0.6,0,4,0
2438,0.039482,49.2,0,61,1
1176,0.017297,51.3,0,29,0
3858,0.010453,49.9,0,11,0
3281,0.037055,72.0,0,87,1
4910,0.018665,96.1,0,10,0
1047,0.02604,94.4,0,59,1
3838,0.029186,22.7,0,122,1
2831,0.037545,26.6,0,50,0
4107,0.029397,83.3,1,51,0
969,0.00444,82.4,1,49,0
193,0.001515,27.5,0,15,0
3087,0.00394,73.1,1,13,0
4755,0.00031,67.2,0,49,0
1875,0.00021,47.4,0,6,0
2360,0.005034,20.1,0,72,0
535,0.028306,88.9,0,115,0
4400,0.020507,67.8,0,29,0
3244,0.007163,16.9,0,28,0
3687,0.008329,70.5,2,44,0
176,6e-05,74.1,1,50,0
915,0.002427,88.7,0,14,0
867,0.000251,22.3,1,30,0
3785,0.014046,98.9,0,3,0
205,0.001574,15.3,0,19,0
4016,0.020329,60.1,0,50,0
2973,0.010309,65.7,0,56,0
3446,0.002606,41.9,1,45,0
3248,0.001716,47.5,0,12,0
3248,0.009879,89.1,0,47,0
1565,0.02311,64.5,1,36,0
2687,0.012671,49.7,0,1,0
344,0.004285,12.8,1,48,0
2725,0.008852,0.7,0,12,0
3949,0.003722,12.5,0,3,0
1505,0.070698,95.6,0,36,0
1081,0.024908,90.8,0,110,1
3908,0.009529,96.7,0,21,0
241,0.005504,3.6,0,9,0
992,0.036541,76.0,1,127,1
2499,0.00418,4.4,0,70,0
4740,0.000293,78.2,1,63,0
3060,0.005027,38.1,0,15,0
2299,0.026662,9.6,0,51,0
1569,0.009843,56.8,0,64,0
2800,0.000877,28.0,0,19,0
3105,0.021628,66.0,0,41,0
4958,0.003132,65.8,1,25,0
3474,0.002794,70.5,0,5,0
4819,0.003525,99.2,0,10,0
755,0.008609,38.7,1,9,0
2868,0.007868,46.5,1,58,0
142,0.006761,80.5,0,7,0
2411,0.012642,57.8,0,21,0
1760,0.003806,3.7,0,50,0
4791,0.015236,84.3,0,19,0
2324,0.001928,5.1,0,31,0
2210,0.015261,17.1,2,8,0
1057,0.010901,10.2,1,16,0
660,0.011495,7.8,0,38,0
1430,0.006569,2.6,0,20,0
1412,0.010996,5.5,0,22,0
1921,0.000832,44.2,0,42,0
3102,0.019075,25.3,0,12,0
3503,0.000571,12.7,1,64,0
2751,0.015069,74.4,1,46,1
1914,0.008599,22.6,0,52,0
1841,0.013448,1.9,1,41,0
4801,0.021935,55.1,1,117,1
3908,0.025353,31.0,1,14,0
2977,0.036347,31.9,0,71,0
3370,0.009313,44.5,1,60,0
4183,0.006563,66.9,0,92,0
845,0.013525,61.6,2,14,0
657,0.00398,93.7,0,8,0
3401,0.006798,51.8,0,20,0
1041,0.052786,59.9,0,108,1
4123,0.031158,21.3,0,33,0
2396,0.043333,83.8,1,62,1
1039,0.017768,25.6,0,149,1
1710,0.002646,49.1,0,42,0
1825,0.003533,42.1,1,50,0
1084,0.018956,76.2,0,92,1
1687,0.039914,100.0,1,100,1
4121,0.004687,94.7,3,48,0
1436,0.009693,16.8,0,52,0
3237,0.014377,26.2,0,27,0
761,0.013301,81.2,0,51,0
132,0.016843,51.8,0,16,0
3514,0.000327,45.3,0,25,0
1256,0.000489,71.1,0,19,0
3226,0.015577,60.2,0,15,0
160,0.007616,97.1,0,9,0
4028,0.008631,58.4,0,14,0
1643,0.00054,46.6,1,22,0
371,0.002948,54.3,1,13,0
4176,0.010171,80.9,0,32,0
3488,0.019603,61.3,0,21,0
2852,0.024887,64.7,1,33,0
2809,0.00694,97.1,0,30,0
1254,0.007885,61.8,1,17,0
4505,0.066185,51.9,0,82,1
3953,0.007714,69.1,1,28,0
1845,0.007274,65.9,0,16,0
3532,0.023548,1.4,0,77,0
437,0.015603,46.7,1,63,0
109,0.023977,74.3,0,11,0
4244,0.002462,49.9,1,82,0
830,0.007431,78.0,0,62,0
4990,0.018482,45.1,0,25,0
1748,0.001178,98.3,1,79,0
4328,0.015831,29.3,2,9,0
3754,0.002021,9.2,0,6,0
2230,0.016509,43.0,1,62,0
4571,0.024736,65.0,0,129,1
2496,0.002147,34.9,0,33,0
4466,0.006412,24.2,1,13,0
1606,0.011454,67.2,0,23,0
2258,0.010047,37.7,2,71,0
3016,0.03579,69.8,0,164,1
4271,0.022963,77.9,1,4,0
3329,0.023448,89.1,2,84,1
3703,0.00705,37.5,1,29,0
1766,0.000643,56.8,0,73,0
4524,0.025526,45.0,0,18,0
4236,0.001949,87.1,0,27,0
3069,0.007515,87.9,0,9,0
2789,0.029032,47.8,0,67,1
2426,0.002426,9.2,1,37,0
2910,0.007494,16.8,0,4,0
2616,0.002753,36.7,0,24,0
3571,0.031385,65.3,0,95,1
112,0.024366,71.0,1,42,1
3070,0.019378,33.1,1,13,0
3721,0.022496,66.7,0,43,0
3783,0.010462,93.8,0,9,0
3573,0.061554,73.1,0,52,1
3222,0.007968,15.9,2,22,0
3564,0.004852,58.0,1,9,0
752,0.010445,54.2,0,7,0
720,0.046953,100.0,1,177,1
3890,0.00539,35.0,0,19,0
1745,0.003775,42.3,0,0,0
2343,0.004917,59.9,0,48,0
4612,0.005716,52.4,0,68,0
4859,0.000764,71.9,1,78,0
3591,0.0069,4.0,0,31,0
3811,0.006818,56.4,0,31,0
3788,0.008878,12.2,0,16,0
1479,0.004507,31.5,3,32,0
4343,0.009496,66.2,1,94,0
2145,0.021055,15.7,0,24,0
3148,0.031116,30.9,1,24,0
1488,0.008761,70.3,0,21,0
501,0.022235,74.2,2,114,1
2753,0.057194,19.7,2,110,1
4424,0.012237,57.7,0,1,0
4023,0.026578,23.4,1,120,1
367,0.041813,31.1,1,63,1
4321,0.001548,45.9,0,84,0
1825,0.001836,10.9,0,53,0
1212,0.000466,99.4,1,45,0
2775,0.023244,16.5,0,40,0
4884,0.007782,78.1,1,13,0
1380,0.012038,83.0,0,45,0
1332,0.061758,100.0,0,98,1
4476,0.01568,42.9,1,34,0
4638,0.021422,87.4,1,50,0
1963,0.03419,95.8,1,25,0
4584,0.005782,17.3,0,68,0
716,0.030025,47.9,0,32,0
246,0.012848,6.0,1,21,0
4716,0.000733,62.1,1,27,0
4825,0.044961,63.5,0,60,1
3777,0.011606,20.4,1,71,0
388,0.02363,79.8,1,59,0
1509,0.004667,3.7,2,3,0
113,0.008793,80.6,0,2,0
356,0.000123,2.7,2,144,0
1821,0.040196,79.3,1,110,1
1523,0.000643,7.9,0,44,0
3090,0.007379,25.1,0,35,0
1295,0.017007,72.2,3,53,0
4659,0.002312,28.0,1,59,0
4465,0.007496,51.1,0,4,0
1344,0.002282,91.5,1,137,0
3323,0.012886,19.9,0,185,1
3570,0.007154,81.1,2,30,0
4267,0.000825,6.5,2,26,0
4069,0.008852,12.7,0,38,0
1406,0.000318,11.9,0,32,0
2221,0.001128,99.4,0,64,0
2502,0.007985,18.0,1,30,0
596,0.024266,100.0,2,223,1
3499,0.000294,99.1,0,81,0
3706,0.056343,52.4,0,153,1
1009,0.063885,69.9,0,123,1
472,0.012813,77.9,0,17,0
4557,0.001406,39.3,0,24,0
1444,0.008977,16.2,0,16,0
423,0.038845,58.2,0,51,1
2531,0.033285,84.6,1,71,1
4770,0.019334,78.1,0,139,0
4931,0.023673,23.1,1,6,0
2884,0.019001,17.5,0,19,0
2493,0.017409,92.1,1,67,0
4020,0.013664,4.4,0,9,0
1315,0.010036,73.5,0,37,0
1795,0.011352,4.6,0,46,0
2007,0.016419,83.8,0,21,0
4914,0.010862,90.5,1,12,0
880,0.003971,29.7,0,30,0
1119,0.004715,7.4,3,37,0
3365,0.022736,48.1,0,6,0
1503,0.000173,29.8,0,8,0
1526,0.012,41.7,2,33,0
763,0.030962,66.5,0,40,0
2747,0.01225,21.0,0,54,0
110,0.080051,50.4,0,92,1
1138,0.011633,78.3,1,112,0
2925,0.00035,64.4,0,21,0
3103,0.017545,32.6,1,9,0
4780,0.00335,66.4,0,17,0
1175,0.005907,76.5,0,54,0
3188,0.003741,59.2,0,28,0
1889,0.003127,23.9,0,22,0
3136,0.005646,0.0,0,29,0
4938,0.00476,80.3,0,25,0
3753,0.010033,82.3,0,16,0
3275,0.043254,81.7,0,36,1
4399,0.003525,7.7,1,12,0
1176,0.002404,58.5,0,7,0
1073,0.010993,82.1,0,73,0
1965,0.011096,39.0,0,83,0
3225,0.02314,19.8,0,83,0
1399,0.000161,58.8,1,63,0
3506,0.019176,82.6,1,42,0
1258,0.007361,4.9,2,40,0
3229,0.00971,59.7,0,3,0
204,0.000958,64.3,0,64,0
3667,0.005667,60.2,1,21,0
4448,0.002579,65.0,1,21,0
4490,0.002933,63.1,0,19,0
1281,0.007014,13.0,0,38,0
4744,0.016737,23.5,0,25,0
3238,0.013617,61.9,1,31,0
4494,0.00894,1.8,0,61,0
3634,0.007753,63.5,0,21,0
4296,0.005574,66.5,0,12,0
3227,0.036012,23.9,0,15,0
1874,0.008214,59.8,1,9,0
3914,0.00293,53.4,1,82,0
191,0.002615,26.1,1,9,0
546,0.009451,46.3,1,84,0
208,0.007399,91.0,0,96,0
4512,7.7e-05,42.7,0,33,0
3339,0.017723,63.0,0,86,0
4153,0.012178,3.5,0,60,0
4637,0.010842,7.8,0,16,0
1345,0.000713,8.1,1,14,0
2820,0.004495,77.8,0,26,0
377,0.027393,35.0,1,22,0
3156,0.019848,22.8,0,44,0
4764,0.050337,80.9,1,91,1
3022,0.001709,17.0,0,41,0
2613,0.005962,24.6,0,33,0
938,0.004398,43.1,0,8,0
2901,0.011464,33.1,0,39,0
129,0.076321,64.2,0,89,1
1357,0.034932,41.4,0,98,1
464,0.000642,39.3,0,28,0
1900,0.02279,86.3,1,5,0
1004,0.000387,88.5,1,10,0
4893,0.046845,91.7,1,36,1
2278,0.010924,86.5,0,80,0
2950,0.02842,57.0,0,92,0
2936,0.002227,64.6,1,25,0
4546,0.000416,55.7,0,49,0
279,0.006698,78.6,0,7,0
3973,0.00599,55.1,0,59,0
4060,0.004027,11.1,1,7,0
1286,0.031619,81.0,0,46,0
4059,0.017293,76.1,0,54,0
873,0.010835,82.0,0,51,0
4705,0.001778,19.0,1,51,0
4560,0.013255,27.2,0,22,0
452,0.012983,29.6,0,27,0
4607,0.005535,50.8,0,48,0
4930,0.025874,13.4,1,44,0
3128,0.001827,38.5,1,93,0
217,0.003111,18.2,1,17,0
581,0.000653,26.5,1,18,0
4387,0.015869,70.6,1,55,0
2737,0.009722,85.5,0,64,0
206,0.003782,2.3,0,88,0
4577,0.001789,56.6,1,120,0
4978,0.00041,3.6,1,7,0
343,0.001824,8.5,0,30,0
2732,0.026331,80.2,0,89,1
4663,0.002839,73.6,0,36,0
965,0.002997,81.4,0,43,0
3081,0.020841,47.4,0,71,0
1661,0.007239,86.0,2,35,0
703,0.013066,16.7,0,33,0
3162,0.000364,25.0,1,16,0
4118,0.004544,13.5,1,54,0
2115,0.006523,79.8,1,71,0
1758,0.002063,22.9,1,124,0
3480,0.001281,15.6,0,53,0
3867,0.020426,62.3,0,14,0
3870,0.02804,7.7,0,47,0
1713,0.000821,4.5,0,12,0
1979,0.004293,10.7,1,7,0
4208,0.049268,9.6,0,119,1
2446,0.000868,69.7,0,44,0
1199,0.010318,56.2,1,33,0
1174,0.035835,21.0,3,76,0
886,0.038269,23.3,0,64,0
248,0.006372,81.1,0,53,0
1854,0.001776,50.2,0,11,0
2269,0.002258,69.9,1,39,0
3856,0.042389,54.0,0,113,1
1279,0.024268,23.8,1,16,0
3409,0.009362,97.0,1,33,0
2523,0.014532,56.6,2,87,0
4277,0.013468,13.1,1,5,0
4687,0.010842,40.6,1,111,0
1024,0.017561,32.9,0,53,0
1703,0.011565,21.4,0,122,0
3152,0.007636,93.3,0,11,0
4318,0.002704,88.1,0,31,0
4903,0.013621,19.9,0,35,0
2477,0.006414,35.2,1,78,0
3580,0.003493,76.2,0,23,0
3282,0.016192,20.9,0,31,0
2917,0.043122,72.9,0,86,1
3260,0.0277,70.0,0,45,0
4905,0.001809,65.4,0,31,0
4989,0.010475,70.6,3,47,0
811,0.0028,70.7,3,80,0
2686,0.023391,96.5,0,5,0
2748,0.043173,48.8,0,103,1
1817,0.010676,87.9,1,35,0
4452,0.060088,11.4,0,30,1
970,0.004384,28.8,0,45,0
3674,0.068384,10.9,2,135,1
370,0.01902,65.1,1,50,0
1643,0.00349,10.1,0,1,0
649,7.6e-05,84.6,2,4,0
4763,0.029525,75.6,0,134,1
4114,0.003303,2.9,0,69,0
4554,0.02207,71.5,0,20,0
1812,0.034149,86.2,0,47,0
3340,0.00073,66.1,0,3,0
1462,0.006373,3.1,2,32,0
4993,0.007948,85.8,0,38,0
1384,0.031347,86.9,1,111,1
986,0.00474,37.8,1,55,0
2358,0.003814,32.9,0,14,0
4482,0.00768,48.0,0,39,0
1885,0.010823,86.7,0,58,0
4938,0.012157,25.2,0,19,0
3643,0.001471,10.1,1,11,0
395,0.016764,86.5,2,17,0
2153,0.011349,2.6,0,25,0
2697,0.021989,91.1,1,72,0
780,0.005966,30.6,1,49,0
4990,0.022433,50.8,2,44,0
4398,0.020082,13.2,0,5,0
424,0.00577,90.2,0,48,0
2391,0.004799,75.0,0,26,0
4522,0.027003,92.4,1,13,0
1086,0.033012,74.8,0,117,1
3218,0.058851,33.4,2,57,1
860,0.015944,30.8,1,46,0
3793,0.033409,61.6,1,81,1
1136,0.001231,60.7,2,78,0
1006,0.003446,92.6,0,11,0
464,0.034687,38.4,0,11,0
3513,0.003848,70.3,2,33,0
1169,0.000979,96.1,3,53,0
4469,0.012295,15.2,0,11,0
2355,0.013243,86.3,1,12,0
3786,0.003361,42.1,1,28,0
4319,0.003534,73.2,0,23,0
3181,0.006328,29.4,0,33,0
3358,0.00022,33.4,1,36,0
2207,0.015574,2.7,1,19,0
3033,0.003814,97.1,0,25,0
2929,0.05234,87.1,0,67,1
541,0.016227,9.4,0,23,0
1659,0.010829,100.0,0,13,0
1841,0.003929,60.5,0,2,0
725,0.039286,95.7,0,74,1
3963,0.005885,6.7,0,12,0
1790,0.004138,38.9,0,64,0
2881,0.018848,67.0,1,56,0
190,0.006607,10.6,0,41,0
3106,0.017881,48.9,0,6,0
4402,0.001112,44.3,0,17,0
1188,0.00152,21.6,0,39,0
4711,0.037863,30.0,2,4,0
1280,0.054862,100.0,0,128,1
2001,0.007129,28.9,0,62,0
4590,0.007406,21.3,0,32,0
286,0.002424,53.6,0,19,0
1697,0.012683,67.1,0,28,0
3508,0.000886,72.5,1,82,0
3847,0.008517,75.4,0,43,0
2770,0.054231,8.9,1,73,1
4925,0.024556,39.4,0,36,0
339,0.007469,77.4,1,31,0
2680,0.049923,97.5,1,64,1
4336,0.044791,68.1,0,48,1
238,0.000958,5.2,1,19,0
2606,0.002279,39.7,0,19,0
4265,0.000316,7.4,0,22,0
4580,0.007201,74.9,1,54,0
4825,0.000883,6.4,0,15,0
2345,0.05327,32.9,1,109,1
4400,0.027022,41.7,1,20,0
1849,0.012721,46.3,1,83,0
667,0.000806,40.6,1,16,0
981,0.002539,46.3,0,118,0
739,0.011198,71.3,2,31,0
4061,0.02251,36.9,0,29,0
4520,0.000335,54.8,0,18,0
4637,0.016737,30.3,0,80,0
4999,0.008251,35.4,0,44,0
2435,0.02911,69.4,0,101,1
4421,0.031656,49.0,0,63,0
3085,0.013769,72.3,0,21,0
659,0.018979,56.1,0,8,0
813,0.049594,89.0,1,113,1
4693,0.008083,44.3,1,14,0
4088,0.009556,49.1,0,71,0
356,0.00388,67.0,0,22,0
676,0.008445,22.1,0,29,0
137,0.0027,38.6,0,55,0
2172,0.043101,69.8,0,61,1
4605,0.004684,2.9,0,61,0
560,0.013443,43.7,1,65,0
1540,0.024792,59.9,1,27,0
4578,0.00612,96.7,0,23,0
1932,0.038811,95.1,0,95,1
4764,0.001087,28.1,0,16,0
3499,0.023482,50.7,1,54,0
532,0.008407,5.6,0,66,0
4251,0.015157,24.1,0,7,0
1851,0.040194,90.3,0,129,1
2147,0.002964,12.3,1,31,0
2940,0.007533,25.8,1,52,0
356,0.032309,94.4,0,88,0
771,0.000939,82.4,0,15,0
589,0.01149,78.2,1,21,0
3814,0.032771,86.5,3,23,0
2196,0.003575,75.0,0,19,0
1782,0.019765,12.1,2,76,0
4511,0.027129,51.7,0,21,0
2560,0.013747,44.4,1,60,0
4629,0.002631,31.1,0,33,0
4012,0.004065,83.4,1,57,0
2075,0.000365,46.4,1,25,0
3316,0.017805,6.0,0,31,0
1489,0.018945,27.5,0,64,0
4615,0.010016,22.9,0,55,0
3956,0.004347,88.7,0,6,0
1684,0.000799,64.7,0,94,0
3063,0.013986,56.0,1,35,0
4629,0.012965,50.7,1,18,0
1076,0.024373,65.0,1,40,0
3464,0.013113,75.5,0,33,0
145,0.017643,55.4,1,46,0
1293,0.013702,93.8,1,20,0
3442,0.049505,100.0,1,29,1
4612,0.005568,99.5,0,16,0
346,0.02324,66.9,0,31,0
3319,0.010526,93.3,0,54,0
4425,0.005081,40.4,0,64,0
891,0.022266,97.4,0,122,1
736,0.003435,90.9,0,20,0
3875,0.007847,90.4,2,16,0
2521,0.003225,83.1,0,46,0
4933,0.0025,40.7,0,39,0
1188,0.007495,15.9,1,105,0
4283,0.001861,33.4,1,89,0
3259,0.016115,76.7,0,48,0
812,0.006624,23.3,0,60,0
4796,0.00853,47.8,0,80,0
3744,0.001594,56.5,0,54,0
3990,0.003924,60.4,1,21,0
2686,0.005278,93.6,0,23,0
4409,0.016514,66.1,1,37,0
2208,0.014704,78.6,0,14,0
4893,0.002523,58.2,1,9,0
3714,0.009576,83.4,0,63,0
1342,0.00279,26.4,1,88,0
2159,0.044437,21.0,0,28,0
3586,0.030391,92.6,0,61,0
4432,0.008284,69.3,0,37,0
3910,0.012003,67.2,2,22,0
4000,0.016166,46.7,0,7,0
2705,0.052024,46.9,2,127,1
4842,0.012034,55.6,0,52,0
3134,0.031834,12.1,1,55,0
4668,0.009075,45.5,0,50,0
4307,0.010114,45.5,1,96,0
4151,0.05668,67.4,0,108,1
3463,0.052257,71.7,0,63,1
4121,0.013203,95.7,0,28,0
1945,0.002668,65.2,1,18,0
482,0.00464,88.4,0,52,0
4212,0.046875,69.0,1,56,1
4688,0.007047,62.7,2,110,0
3910,0.006083,7.0,0,60,0
1996,0.058649,13.3,1,83,0
1609,0.009447,58.0,0,37,0
4312,0.028379,50.1,1,88,1
1678,0.004065,79.9,0,75,0
979,0.017811,54.3,1,10,0
2262,0.009547,88.2,0,40,0
1672,0.01194,97.2,0,35,0
1748,0.003488,14.8,0,11,0
4839,0.007955,39.5,1,4,0
1459,0.029397,73.9,0,104,1
4531,0.008894,30.5,1,8,0
3069,0.024674,26.7,1,36,0
4060,0.022855,81.4,1,19,0
3911,0.035399,98.0,1,47,0
4342,0.011009,77.4,2,21,0
4317,0.035725,52.4,1,24,0
180,0.017866,44.3,0,18,0
2832,0.003159,54.0,0,55,0
2809,0.005576,46.3,0,3,0
2522,0.002723,50.3,0,34,0
3741,4.2e-05,20.3,1,5,0
4699,0.041538,99.3,0,121,1
767,4.1e-05,75.5,0,27,0
2596,0.012724,68.1,0,18,0
3599,0.04501,100.0,0,89,1
3598,0.016253,40.0,2,53,1
1544,0.014343,8.1,0,10,0
1445,0.051087,91.0,1,15,1
1289,0.037009,99.8,0,29,0
558,0.010273,57.8,0,22,0
1312,0.00619,5.9,0,41,0
4659,0.003642,78.0,0,3,0
1011,0.002514,7.4,0,52,0
1125,0.002394,54.0,2,113,0
2511,0.005263,27.8,2,49,0
171,0.071268,99.4,2,49,1
2785,9e-06,45.1,0,21,0
1293,0.002197,89.8,1,73,0
1948,0.002087,29.9,2,48,0
2484,0.012627,38.7,0,28,0
2122,0.004346,94.7,0,8,0
3841,0.044541,32.8,0,67,1
4848,0.001609,57.9,0,8,0
1398,0.005192,38.9,0,39,0
4202,0.001089,77.4,0,22,0
1004,0.007615,12.9,0,55,0
3126,0.036364,54.9,0,119,1
2128,0.015631,69.9,2,5,0
4811,0.008361,40.7,0,70,0
2720,0.012872,5.9,1,35,0
2746,0.005422,70.5,0,29,0
4965,0.004804,50.3,0,15,0
2389,0.001034,1.1,0,61,0
3972,0.00742,61.3,0,14,0
1585,0.007226,92.0,0,23,0
3251,0.006313,11.1,0,33,0
1540,0.013491,59.1,0,59,0
865,0.017868,72.9,0,25,0
4579,0.013895,7.1,1,43,0
2538,0.001553,2.3,0,45,0
4192,0.00973,46.4,1,85,0
4883,0.000837,79.1,0,97,0
